generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
70000,Odontomachus_angulatus,Odontomachus_hastatus,91.1183,0.243469,-0.00133888,0.0415247,0
70000,Leptogenys_mgb01,Leptogenys_serrata,113.208,0.289243,-0.0305438,0.0585615,0
70000,Loboponera_afrc_gh01,Loboponera_politula,93.3138,0.251861,0.0062335,0.233632,0
70000,Mesoponera_subiridescens,Leptogenys_ergatogyna,63.203,0.104834,-0.0203096,0.0416557,0
70000,Myopias_mj_utai_1,Myopias_my11,90.5835,0.387761,0.00125198,0.309466,0
70000,Leptogenys_ergatogyna,Myopias_mj_utai_1,74.5736,0.100509,0.0155358,0.00113313,0
70000,Hypoponera_exigua,Hypoponera_casc_mz10,104.267,0.238111,-0.0284307,0.00345379,0
70000,Hypoponera_jtl008,Hypoponera_vc02,114.227,0.341523,-0.0288532,0.036613,0
70000,Diacamma_violaceum,Diacamma_rugosum,113.439,0.350528,0.00240459,0.155769,0
70000,Belonopelta_attenuata,Thaumatomyrmex_br02,65.3027,0.89312,-0.00987987,0.622987,0
70000,Neoponera_fisheri,Neoponera_eleonorae,89.9418,0.134439,-0.00401123,0.0325916,0
70000,Platythyrea_arnoldi,Platythyrea_quadridenta,49.8725,0.124337,-0.0123638,0.0244641,0
75000,Neoponera_bucki,Platythyrea_arnoldi,0,0.132017,0.000918052,0.0820187,0
75000,Odontomachus_angulatus,Odontomachus_hastatus,96.9945,0.280542,-0.00784754,0.0561563,0
75000,Myopias_mj_utai_1,Myopias_my11,109.403,0.226019,0.0125049,0.046794,0
75000,Leptogenys_ergatogyna,Mesoponera_melanaria,67.1505,0.0923189,0.0184818,0.00831639,0
75000,Mesoponera_subiridescens,Leptogenys_ergatogyna,62.881,0.0482534,-0.0268428,0.00359958,0
75000,Psalidomyrmex_sallyae,Psalidomyrmex_reichenspergeri,86.9779,0.0472091,0.00956793,0.0557371,0
75000,Hypoponera_exigua,Hypoponera_casc_mz10,105.765,0.214508,-0.0121812,0.0277915,0
75000,Harpegnathos_saltator,Harpegnathos_my01,116.443,0.239158,-0.00515121,0.000791771,0
75000,Diacamma_violaceum,Diacamma_rugosum,111.767,0.287308,0.00949373,0.00152219,0
75000,Belonopelta_attenuata,Thaumatomyrmex_br02,72.4878,0.804682,-0.00987987,0.633681,0
75000,Neoponera_fisheri,Neoponera_eleonorae,91.4637,0.194644,-0.0161693,0.00706099,0
75000,Rasopone_jtl027,Rasopone_cubitalis,95.1899,0.138816,0.0089959,0.0226116,0
75000,Platythyrea_arnoldi,Platythyrea_quadridenta,54.8487,0.143601,-0.00368403,0.108052,0
80000,Neoponera_bucki,Platythyrea_arnoldi,0,0.141753,0.000198862,0.0947747,0
80000,Odontomachus_angulatus,Odontomachus_hastatus,102.969,0.193981,0.00262611,0.0453134,0
80000,Leptogenys_ergatogyna,Leptogenys_saussurei,88.0352,0.158019,-0.00235257,0.0156864,0
80000,Myopias_mj_utai_1,Myopias_my11,105.26,0.328105,0.00733896,0.231245,0
80000,Hagensia_havilandi_marleyi,Hagensia_peringueyi,96.9773,0.135602,-0.0173657,0.0744897,0
80000,Hypoponera_exigua,Hypoponera_casc_mz10,107.337,0.265181,-0.025816,0.0368816,0
80000,Hypoponera_jtl008,Hypoponera_vc02,113.487,0.272368,-0.0082348,0.00501198,0
80000,Hypoponera_jtl023,Hypoponera_jtl002,109.251,0.26229,-0.000674836,0.0935953,0
80000,Hypoponera_exigua,Hypoponera_dulcis,62.0056,0.0814968,0.00256866,0.000646505,0
80000,Diacamma_violaceum,Diacamma_rugosum,111.026,0.297369,0.00347701,0.0740093,0
80000,Dinoponera_longipes,Rasopone_jtl027,70.225,0.167808,-0.007282,0.0208684,0
80000,Rasopone_jtl027,Rasopone_costaricensis,117.044,0.410076,-0.00592887,0.0162429,0
80000,Platythyrea_arnoldi,Platythyrea_quadridenta,0.0877903,0.0449086,0.00640837,0.0313686,0
85000,Neoponera_bucki,Platythyrea_arnoldi,0,0.119923,0.00274633,0.100718,0
85000,Anochetus_siphneus,Odontomachus_angulatus,74.889,0.139738,0.0048124,0.0205911,0
85000,Mesoponera_subiridescens,Paltothyreus_tarsatus,64.3747,0.0253908,-0.00873682,0.00540223,0
85000,Leptogenys_ergatogyna,Leptogenys_acutangula,91.3645,0.260312,-0.0154803,0.0217399,0
85000,Myopias_mj_utai_1,Myopias_my11,99.2618,0.3085,-0.000230607,0.104072,0
85000,Hypoponera_jtl026,Hypoponera_nitidula,101.735,0.0648612,-0.00428646,0.0222104,0
85000,Hypoponera_exigua,Hypoponera_dulcis,66.8785,0.137072,-8.56803e-005,0.0120574,0
85000,Diacamma_violaceum,Diacamma_geometricum,109.263,0.212983,0.0142457,0.0445072,0
85000,Dinoponera_longipes,Dinoponera_lucida,117.378,0.247412,-0.00339315,0.0149161,0
85000,Dinoponera_longipes,Rasopone_jtl027,71.3391,0.118049,-0.0010104,0.000360995,0
85000,Platythyrea_arnoldi,Platythyrea_quadridenta,3.88932,0.0621412,0.00159941,0.0565965,0
90000,Neoponera_bucki,Platythyrea_arnoldi,0,0.123157,0.00121891,0.102306,0
