generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1360000,11,49.1562,-4784.42,4.57396,0.355
1365000,10,39.7817,-4792.66,5.69438,0.394
1370000,10,38.2627,-4791.1,6.39643,0.376
1375000,7,34.5643,-4803.63,2.62463,0.379258
1380000,8,32.1977,-4794.19,5.40301,0.334
1385000,9,33.6343,-4790.15,8.44218,0.349
1390000,10,41.0868,-4796.23,5.1202,0.358
1395000,9,38.0169,-4797.34,4.31747,0.364
1400000,7,28.1644,-4786.1,2.08333,0.363375
1405000,8,30.4462,-4786.6,5.24836,0.371
1410000,9,34.4428,-4792.48,4.2051,0.372923
1415000,6,27.1123,-4813.33,1.81212,0.345529
1420000,7,27.3825,-4791.45,3.81307,0.349077
1425000,7,29.4074,-4804.65,3.20877,0.353563
1430000,7,29.289,-4809.93,5.61945,0.356
1435000,8,24.0737,-4797.99,6.46645,0.335
1440000,7,29.8458,-4802.42,3.29872,0.381
1445000,7,27.0965,-4796.15,2.52694,0.3416
1450000,8,30.8827,-4794.03,3.55612,0.365667
1455000,9,33.2883,-4794.42,4.95899,0.366
1460000,10,38.3288,-4782.98,7.61757,0.388
1465000,7,22.91,-4806.47,2.30286,0.35425
1470000,10,39.8055,-4781.22,6.85999,0.37
1475000,8,27.2799,-4800.23,5.35987,0.299
1480000,7,28.6767,-4796.84,4.12169,0.331
1485000,8,30.4149,-4789.65,5.23974,0.343
1490000,6,20.4188,-4815.13,4.13583,0.3645
1495000,7,29.1876,-4795.15,2.74841,0.377
1500000,8,36.067,-4795.55,3.63664,0.336
1505000,8,34.4054,-4800.33,7.10597,0.352
1510000,9,41.1278,-4807.63,3.42532,0.3604
1515000,7,29.5826,-4791.51,4.89205,0.359
1520000,10,39.344,-4788.11,5.30935,0.369
1525000,7,22.0408,-4786.58,4.7329,0.34
1530000,8,24.3116,-4795.79,6.60571,0.378
1535000,5,19.5774,-4814.22,1.50847,0.309
1540000,9,29.6562,-4799.6,6.74366,0.382
1545000,8,36.0917,-4789.21,6.35218,0.36
1550000,8,35.1808,-4794.69,4.25188,0.347
1555000,8,37.3406,-4788.61,3.41803,0.358
1560000,10,49.1457,-4789.18,3.19579,0.386
1565000,9,25.3266,-4791.43,5.22664,0.372
1570000,9,41.0267,-4791.2,4.26972,0.379
1575000,8,32.3277,-4792.98,5.22367,0.342
1580000,8,24.8713,-4788.34,6.22398,0.364
1585000,7,30.2212,-4794.59,3.29154,0.37375
1590000,9,33.1228,-4781.56,7.97179,0.352
1595000,8,31.496,-4787.81,4.91592,0.324
1600000,9,30.1468,-4783.98,6.50435,0.379
1605000,9,29.2418,-4779.51,3.68485,0.358
1610000,7,32.9044,-4793.87,3.26655,0.335
1615000,8,26.132,-4797.68,4.92454,0.3617
1620000,7,27.9601,-4800.06,3.86559,0.344
1625000,7,28.9644,-4801.56,5.97005,0.384
1630000,9,30.5566,-4795.41,5.24044,0.361
1635000,9,29.1682,-4791.81,4.86355,0.342
1640000,9,35.7,-4791.05,6.35418,0.415
1645000,11,45.2507,-4801.18,4.71427,0.392
1650000,10,37.6366,-4789.13,6.41347,0.365
1655000,10,40.0877,-4791.61,6.88338,0.35
1660000,11,46.2112,-4797.58,4.55878,0.384
1665000,13,49.7636,-4785.18,7.0183,0.389
1670000,12,37.864,-4789.48,8.31375,0.4
1675000,6,28.8637,-4811.62,1.99204,0.316
1680000,9,35.5309,-4788.69,3.43009,0.376
1685000,9,36.4583,-4796.65,3.95049,0.358765
1690000,8,30.239,-4787.31,5.63697,0.368667
1695000,9,42.9461,-4788.49,3.84658,0.377
1700000,9,40.3677,-4788.02,4.63036,0.345
1705000,12,54.082,-4797.74,7.33474,0.385476
1710000,9,35.8428,-4799.13,6.6045,0.34
1715000,13,37.6445,-4782.55,8.79026,0.3754
1720000,8,36.1199,-4790.26,6.94449,0.337
1725000,7,33.2459,-4798.3,3.71623,0.36
1730000,8,29.7925,-4798.61,2.12363,0.36
1735000,7,31.6059,-4800.73,4.14923,0.392
1740000,7,28.9713,-4795.28,3.77526,0.353
1745000,7,29.7602,-4793.32,6.62444,0.367
1750000,7,32.385,-4795.05,5.51367,0.321
1755000,7,35.4539,-4798.87,2.65316,0.373
1760000,8,30.1886,-4798.55,4.73764,0.388
1765000,9,38.8199,-4790.04,2.02495,0.343
1770000,10,34.0955,-4789.34,5.84539,0.368
1775000,12,45.6176,-4795.51,6.9188,0.376
1780000,10,39.6233,-4791.12,3.89981,0.373
1785000,7,34.5089,-4800.71,2.6681,0.364
1790000,8,36.8731,-4796.07,4.59566,0.379
1795000,9,37.1762,-4792.04,4.61326,0.362
1800000,9,34.3317,-4785.43,3.49511,0.424
1805000,8,18.8028,-4781.7,4.56426,0.367
1810000,8,27.1773,-4792.47,3.78284,0.375
1815000,11,38.0893,-4794.53,6.94858,0.382
1820000,12,51.7964,-4792.59,5.88056,0.403
1825000,9,41.1819,-4788.66,2.97213,0.389
1830000,10,33.4633,-4775.76,5.25317,0.363
1835000,9,33.1083,-4796.77,5.52944,0.356667
1840000,9,29.5834,-4789.45,7.38553,0.342
1845000,7,27.0471,-4793.52,3.17416,0.3711
1850000,9,41.8187,-4795.31,3.84148,0.349
1855000,8,35.5624,-4786.21,4.95604,0.357889
1860000,13,53.2769,-4792.37,7.51601,0.386
1865000,13,60.6245,-4799.3,2.71271,0.3985
1870000,10,42.3729,-4793.32,3.46859,0.396
1875000,11,41.872,-4788,3.85421,0.355
1880000,6,19.9829,-4794.65,2.79173,0.334
1885000,6,19.1975,-4800.9,3.14801,0.366
1890000,9,29.5267,-4800.33,4.67718,0.412
1895000,8,28.6303,-4797.03,5.24708,0.347875
1900000,10,36.743,-4792.4,7.36971,0.362
1905000,8,31.2321,-4793.69,3.16703,0.3315
1910000,8,35.0583,-4799.47,4.16626,0.347
1915000,9,34.733,-4788.05,5.11429,0.377
1920000,8,36.214,-4793.15,4.55884,0.367
1925000,9,31.5294,-4792.81,4.99189,0.366895
1930000,7,30.0043,-4791.62,4.584,0.369
1935000,8,34.2632,-4785.3,4.82333,0.338
1940000,8,36.3119,-4797.96,4.30907,0.371
1945000,7,27.6832,-4798.29,3.97608,0.326
1950000,7,32.0564,-4796.79,2.6469,0.3604
1955000,10,47.5391,-4796.22,4.54693,0.36
1960000,9,38.7281,-4784.69,4.462,0.34775
1965000,8,31.426,-4802.82,7.68249,0.348
1970000,8,39.2262,-4791.17,4.03966,0.362
1975000,7,32.747,-4794.49,3.41017,0.383
1980000,8,34.1723,-4797.17,6.25655,0.362
1985000,10,37.7369,-4792.14,9.24258,0.354692
1990000,9,30.5073,-4787.54,5.04281,0.356
1995000,8,32.8895,-4797.98,3.25124,0.346
2000000,8,37.4423,-4806.01,3.38842,0.357
2005000,7,27.167,-4800.26,3.75968,0.325
2010000,7,25.7538,-4800.4,3.19742,0.343
2015000,7,29.0303,-4804.04,2.70897,0.37
2020000,8,27.1824,-4795.23,7.55006,0.346
2025000,7,27.6184,-4796.46,2.60549,0.328
2030000,10,44.257,-4800.75,7.79294,0.395
2035000,7,32.3301,-4794.95,3.01045,0.329
2040000,8,33.6101,-4786.27,5.18275,0.353
