generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3585000,12,46.6596,-4791.7,8.35469,0.367
3590000,12,49.8489,-4787.71,15.4409,0.344
3595000,11,48.4932,-4788.33,13.8118,0.394
3600000,12,45.2994,-4803.16,10.6002,0.382
3605000,12,51.1845,-4786.64,8.53892,0.362
3610000,11,48.0584,-4790.66,13.8149,0.351
3615000,15,66.1834,-4779.9,17.2031,0.343
3620000,17,66.5768,-4765.67,20.6734,0.378
3625000,10,43.0789,-4799.72,9.24307,0.41
3630000,8,20.3882,-4793.7,12.7836,0.36
3635000,7,28.5781,-4800.91,10.0946,0.334
3640000,9,38.9114,-4802.91,8.63178,0.409
3645000,11,34.7695,-4790.89,10.2058,0.42
3650000,8,33.0947,-4787.59,10.0077,0.341
3655000,10,45.2466,-4789.11,10.35,0.367
3660000,14,60.4901,-4783.71,13.4869,0.405
3665000,11,37.3182,-4779.65,9.87852,0.36
3670000,14,58.1599,-4789.28,13.0067,0.403
3675000,13,56.6734,-4778.36,12.0221,0.413
3680000,15,64.2582,-4785.29,13.1529,0.389
3685000,18,74.334,-4793.92,15.2709,0.358
3690000,9,45.7947,-4790.33,10.109,0.346
3695000,14,58.8158,-4793.82,9.60606,0.414
3700000,11,52.2887,-4793.28,13.1736,0.43
3705000,10,48.4478,-4793.45,7.06092,0.411
3710000,9,44.8935,-4789.27,6.98773,0.37
3715000,8,42.3349,-4801.16,5.3156,0.36858
3720000,8,34.6124,-4793.64,7.81595,0.351
3725000,10,43.2549,-4793.64,9.84315,0.382
3730000,8,35.3971,-4805.63,7.20157,0.359
3735000,12,44.2456,-4794.67,8.41371,0.366
3740000,10,41.6553,-4781.34,7.20033,0.374
3745000,9,42.0966,-4809.81,4.0064,0.395
3750000,10,48.5738,-4805.29,7.01189,0.422
3755000,15,46.9671,-4793.44,14.8355,0.381
3760000,11,47.1376,-4783.69,5.75466,0.384
3765000,14,58.2395,-4791.05,12.3976,0.408
3770000,12,47.771,-4787.57,16.7341,0.363
3775000,15,61.256,-4784.21,12.5204,0.406
3780000,12,45.3826,-4769.97,10.7613,0.359
3785000,11,47.2763,-4797.17,12.3831,0.37897
3790000,12,54.3671,-4791.27,10.4432,0.349
3795000,10,34.6247,-4779.66,12.6648,0.388
3800000,13,48.082,-4775.02,16.9928,0.34
3805000,12,53.2389,-4784.09,8.38729,0.403
3810000,12,48.5384,-4780.76,11.09,0.356
3815000,8,34.4312,-4786.24,7.15656,0.348
3820000,11,45.7348,-4787.61,10.7199,0.373
3825000,14,51.783,-4789.4,11.7613,0.398
3830000,10,35.0054,-4792.46,15.4155,0.3685
3835000,11,43.1894,-4791.27,12.0406,0.404
3840000,9,36.0248,-4802.96,6.62838,0.387
3845000,9,38.0381,-4794.15,11.3791,0.377
3850000,11,50.724,-4792.09,11.5126,0.376667
3855000,10,43.4138,-4788.52,9.24597,0.365
3860000,10,43.6103,-4792.36,10.25,0.376
3865000,12,50.5498,-4779.63,10.0518,0.402
3870000,14,58.6614,-4775.62,9.8503,0.385
3875000,14,56.8504,-4778.86,14.6023,0.349
3880000,17,66.5592,-4775.93,21.0648,0.389
3885000,9,43.1377,-4801.55,8.61408,0.376861
3890000,8,32.3306,-4786.19,12.3108,0.344
3895000,10,38.1612,-4778.96,7.87965,0.359
3900000,18,74.2482,-4777.44,25.8061,0.396
3905000,19,68.0958,-4772.96,17.7557,0.359
3910000,15,60.5288,-4770.32,13.602,0.383
3915000,9,28.9185,-4786.11,8.30829,0.361
3920000,10,40.1932,-4796.11,4.39245,0.387
3925000,14,44.5157,-4760.67,6.62641,0.365
3930000,20,64.282,-4765.29,23.4621,0.417
3935000,19,68.7897,-4767.66,15.4212,0.382
3940000,20,71.036,-4762.78,12.9395,0.361
3945000,20,73.6931,-4776.65,28.5921,0.398
3950000,15,59.9103,-4768.09,12.0733,0.336
3955000,11,42.4178,-4796.77,12.4846,0.378354
3960000,9,32.1095,-4798.1,6.6749,0.367
3965000,11,47.4321,-4784.69,11.9404,0.375
3970000,11,43.1839,-4785.4,16.9079,0.38
3975000,12,45.414,-4791.65,15.2557,0.375833
3980000,9,37.8432,-4789.79,9.77595,0.3555
3985000,16,62.2222,-4770.23,14.1326,0.411
3990000,9,36.3815,-4803.11,8.81258,0.362
3995000,12,50.6917,-4796.25,12.6367,0.396
4000000,14,57.7809,-4789.49,16.7985,0.396
4005000,15,63.3572,-4777.64,13.5331,0.398
4010000,12,51.5612,-4791.76,10.1375,0.354
4015000,12,54.9157,-4800.51,11.5237,0.3932
4020000,8,37.6945,-4800.28,10.3955,0.363
4025000,8,32.6238,-4787.51,3.4854,0.339
4030000,10,36.0755,-4792.98,4.39923,0.354
4035000,14,60.7179,-4793.61,12.7385,0.372
4040000,10,42.9393,-4807.77,7.07107,0.376
4045000,10,31.9738,-4778.27,6.58134,0.373
4050000,8,27.572,-4804.4,5.39136,0.371
4055000,8,32.2289,-4800.07,3.55425,0.3685
4060000,10,36.8938,-4780.71,8.7593,0.375
4065000,14,49.1533,-4784.13,11.8577,0.382
4070000,9,36.0736,-4787.51,12.7945,0.32
4075000,10,39.5892,-4781.88,11.1222,0.373667
4080000,8,32.9202,-4785.24,6.75431,0.304
4085000,7,33.7599,-4795.51,4.3372,0.356
4090000,13,60.156,-4785.35,11.5447,0.385
4095000,14,63.8006,-4790.07,14.3135,0.362
4100000,15,55.1474,-4788.41,16.3005,0.423
4105000,11,37.8375,-4790.47,13.9255,0.3715
4110000,10,40.2466,-4790.32,12.2206,0.366
4115000,10,38.8464,-4790.41,8.24607,0.392
4120000,10,27.2587,-4781.06,13.8271,0.368
4125000,11,38.3672,-4785.37,14.5911,0.373692
4130000,14,52.8276,-4793.38,13.9831,0.394
4135000,7,28.0156,-4803.23,8.28301,0.3716
4140000,8,35.7448,-4790.39,5.126,0.343
4145000,10,45.8997,-4789.73,7.4131,0.393333
4150000,9,40.1093,-4796.61,9.76349,0.406
4155000,11,49.8595,-4791.29,12.3974,0.381
4160000,14,56.3813,-4787.07,18.0264,0.421
4165000,9,35.9953,-4789.62,6.61269,0.33
4170000,11,43.7504,-4790.3,10.8732,0.356
4175000,10,34.9193,-4783.55,7.76047,0.357
4180000,11,40.9213,-4788.46,12.4576,0.363
4185000,10,40.6455,-4789.52,11.7449,0.364
4190000,9,34.6663,-4803.32,5.46973,0.351737
4195000,11,46.3143,-4791.48,6.84765,0.389
4200000,8,31.8868,-4797.58,8.14192,0.405
4205000,11,47.1149,-4808.47,10.6227,0.369
4210000,12,39.2743,-4773.91,17.6622,0.36
4215000,9,37.5748,-4782.14,5.92426,0.367
4220000,13,58.3383,-4794.57,10.1384,0.396
4225000,10,41.8142,-4784.79,9.53405,0.387
4230000,14,60.7359,-4784.95,13.1042,0.416
4235000,16,68.3954,-4794.18,23.5443,0.437
4240000,7,24.3953,-4785.16,5.17943,0.354
4245000,8,33.0689,-4796.52,9.25968,0.368
4250000,8,39.9958,-4799.86,6.92071,0.376
4255000,10,40.9857,-4783.94,10.676,0.387053
4260000,11,43.7699,-4780.32,8.64933,0.3455
4265000,7,32.9757,-4819.78,7.13611,0.385
4270000,7,19.7507,-4794.27,10.0585,0.329
4275000,8,32.1384,-4785.93,4.45408,0.327
4280000,14,61.8769,-4782.1,11.1774,0.364
4285000,9,33.6919,-4794.69,11.1289,0.371
4290000,15,65.2586,-4792.97,20.7386,0.353
4295000,14,56.3019,-4785.52,13.9573,0.38
4300000,17,66.1747,-4782.04,16.5795,0.381
4305000,16,69.7624,-4772.16,14.007,0.392
4310000,21,85.2068,-4760.87,8.82968,0.428
4315000,17,65.644,-4776.22,17.263,0.446
4320000,21,77.2618,-4789.39,18.3914,0.463
4325000,13,41.8702,-4797.06,13.7589,0.394
4330000,11,42.1116,-4796.57,7.22567,0.377
4335000,10,32.5392,-4789.23,8.29377,0.311
4340000,14,52.7991,-4791.18,9.89317,0.398
4345000,12,46.1978,-4782.08,7.73187,0.41
4350000,10,40.4623,-4789.65,11.3425,0.375
4355000,12,44.9459,-4791.13,14.3827,0.418
4360000,8,37.3827,-4798.13,6.17812,0.323
4365000,13,51.6739,-4790.87,24.2522,0.407
4370000,15,54.2153,-4779.82,14.0435,0.378
4375000,6,28.4603,-4805.64,3.72362,0.386
4380000,11,47.7011,-4787.79,15.6526,0.367
4385000,10,44.8028,-4782.88,7.83999,0.3956
4390000,13,54.6384,-4808.8,12.0251,0.381
4395000,11,44.2586,-4797.71,9.28131,0.397
4400000,11,47.3897,-4797.6,8.37849,0.406
4405000,11,38.6222,-4781.47,9.1861,0.378
4410000,12,49.699,-4783.93,11.105,0.362
4415000,9,37.7101,-4790.22,7.71959,0.389
4420000,14,57.5233,-4795.8,14.7295,0.431
4425000,10,48.3572,-4791.69,11.974,0.417
4430000,10,41.0707,-4786,10.6301,0.368
4435000,11,36.4913,-4783.35,12.9668,0.406
4440000,15,60.9027,-4776.78,19.9357,0.364
4445000,12,46.9253,-4781.85,7.93767,0.387
4450000,11,48.5649,-4790.03,13.4062,0.387
4455000,7,22.1748,-4794.48,3.70478,0.385522
4460000,9,36.9275,-4781,6.98183,0.361
4465000,14,61.2071,-4778.63,13.3627,0.369
4470000,8,32.2787,-4793.31,12.7306,0.363
4475000,14,51.1869,-4772.95,13.1276,0.401
4480000,16,53.2053,-4777.71,20.8143,0.376
4485000,20,77.8699,-4769.06,12.3018,0.408
4490000,20,79.0415,-4784.14,18.4358,0.42
4495000,11,42.0523,-4787.33,8.8917,0.390308
4500000,10,38.7747,-4780.85,15.0626,0.3725
4505000,11,40.352,-4773.84,6.87987,0.382
4510000,8,33.9069,-4784.03,6.78043,0.34
4515000,11,47.2057,-4786.88,11.7159,0.342
4520000,7,31.1479,-4809.81,6.93499,0.363
4525000,7,30.442,-4798.33,7.32963,0.358
4530000,13,47.6887,-4787.92,7.72471,0.379
4535000,8,30.5659,-4780.72,9.00876,0.345
4540000,15,59.6554,-4784.96,16.0795,0.405
4545000,10,43.2617,-4797.24,8.8879,0.4
4550000,9,38.6446,-4798.43,11.2178,0.353
4555000,9,41.1925,-4803.16,4.57917,0.361
4560000,8,34.2168,-4799.8,8.37786,0.385
4565000,9,41.9406,-4796.58,7.63917,0.356
4570000,9,37.3107,-4788.88,7.67512,0.374
4575000,11,47.6308,-4796.55,14.1526,0.358
4580000,7,25.565,-4801.04,8.43636,0.374176
4585000,11,42.3493,-4794.55,11.055,0.357
4590000,7,28.8765,-4795.79,7.39002,0.333
4595000,8,31.149,-4794.26,6.90192,0.366133
4600000,10,49.4347,-4793.98,9.94153,0.387
4605000,10,44.5666,-4779.74,7.88143,0.379
4610000,12,54.2035,-4784.64,13.8237,0.369
4615000,11,39.4238,-4789.41,17.944,0.345
4620000,11,48.9654,-4789.62,6.78583,0.328
4625000,11,50.9119,-4787.91,6.85656,0.384
4630000,8,38.3469,-4796.43,8.33429,0.345
4635000,14,63.3745,-4798.61,11.4335,0.393
4640000,13,50.476,-4773.11,11.1575,0.394867
4645000,11,44.6533,-4784.58,14.7351,0.386
4650000,19,78.3779,-4777.94,22.3113,0.443
4655000,16,67.3108,-4791.79,10.6218,0.393
4660000,13,53.7729,-4778.96,18.9978,0.382
4665000,9,37.0991,-4788.83,7.75877,0.382586
4670000,11,50.4328,-4795.01,9.29259,0.357
4675000,14,55.7262,-4796.12,11.9409,0.383
4680000,8,35.4039,-4792.14,5.52437,0.354
4685000,8,36.4721,-4791.08,7.11889,0.391
4690000,11,48.6785,-4800.44,8.0915,0.386
4695000,7,34.5314,-4796.22,5.26459,0.389
4700000,7,27.0798,-4786.35,6.79207,0.352
4705000,11,52.5131,-4795.2,9.65984,0.387
4710000,11,45.0876,-4788.35,15.6304,0.339
4715000,9,37.3158,-4791.62,5.07018,0.372154
4720000,10,39.3249,-4797.59,10.1976,0.373667
4725000,9,38.2194,-4798.12,11.0934,0.393
4730000,11,45.205,-4789.53,9.82275,0.41
4735000,14,62.1185,-4786.2,11.6609,0.418
4740000,13,48.5782,-4779.39,13.8967,0.322
4745000,14,66.2606,-4789.93,12.3695,0.398
4750000,14,61.9681,-4779.7,9.66076,0.41
4755000,12,58.9355,-4776.78,6.31181,0.363
4760000,10,26.0694,-4784.86,8.78482,0.370171
4765000,9,38.4719,-4789.28,8.15028,0.364
4770000,11,39.9361,-4783.54,7.74056,0.349
4775000,12,49.8647,-4787.69,8.21699,0.381
4780000,11,47.613,-4782.16,14.1164,0.368
4785000,9,35.2611,-4787.43,14.766,0.37
4790000,11,50.3446,-4788.41,11.6725,0.37
4795000,13,58.6055,-4778.8,9.97302,0.359
4800000,11,45.8586,-4793.11,9.60912,0.366
4805000,10,41.8192,-4779.11,8.88904,0.389
