generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
95000,Leptogenys_afr01,Myopias_bg02,67.3991,0.171528,-0.00667499,0.0483884,0
95000,Euponera_gorogota,Euponera_rovana,95.919,0.270279,-0.0188699,0.101956,0
95000,Boloponera_ikemkha,Plectroctena_cristata,90.1442,0.15849,0.0044596,0.00769049,0
95000,Hypoponera_mg025,Hypoponera_sb_mano,105.162,0.469211,-0.00722128,0.0390846,0
95000,Hypoponera_mj_fogo07,Hypoponera_sky_f,101.256,0.293455,-0.0107929,0.00328828,0
95000,Hypoponera_cn01,Hypoponera_dias10,47.4056,0.08714,0.00364274,0.0207147,0
95000,Anochetus_afr01,Boloponera_ikemkha,1.89437,0.0898917,-0.00562515,0.001244,0
95000,Ectomomyrmex_aciculatus,Ectomomyrmex_acutus,104.821,0.275282,0.00868466,0.192098,0
95000,Ponera_adumbrans,Ponera_petila,93.6996,0.0966971,-0.00789463,0.00533708,0
95000,Thaumatomyrmex_cochlearis,Thaumatomyrmex_mandibularis,92.8846,0.12097,-0.00249569,0.033619,0
95000,Simopelta_pergandei,Simopelta_jeckylli,73.4118,0.0875436,0.0102827,0.0515978,0
95000,Belonopelta_attenuata,Simopelta_jtl003,2.39963,0.138154,-0.0146112,0.0418512,0
95000,Hypoponera_argentina,Hypoponera_schmalzi,105.708,0.120288,0.0041292,0.00336994,0
95000,Platythyrea_afrc_tz01,Platythyrea_arnoldi,8.23343,0.150345,-0.0135914,0.0373497,0
100000,Anochetus_afr01,Platythyrea_afrc_tz01,0,0.107231,-0.00126268,0.0120381,0
100000,Anochetus_boltoni,Anochetus_paripungens,101.783,0.199913,-0.00531575,0.0515249,0
100000,Odontomachus_bauri,Odontomachus_chelifer,35.964,0.0622978,-0.0159516,0.0044213,0
100000,Leptogenys_afr01,Leptogenys_pe02,81.0481,0.0718811,0.0209383,0.243657,0
100000,Leptogenys_afr01,Leptogenys_pe02,83.7271,0.343422,0.0120493,0.214249,0
100000,Leptogenys_afr01,Myopias_bg02,64.943,0.170566,-0.00556595,0.0499856,0
100000,Euponera_gorogota,Euponera_rovana,95.3655,0.156387,-0.00630633,0.0448393,0
100000,Brachyponera_pilidorsalis,Brachyponera_jerdonii,100.785,0.203809,-0.0290535,0.335809,0
100000,Hypoponera_cn01,Hypoponera_mj_fogo07,87.6516,0.103283,-0.020265,0.0621133,0
100000,Plectroctena_cristata,Plectroctena_ugandensis,99.5044,0.215187,0.000835356,0.0649042,0
100000,Hypoponera_mg024,Hypoponera_mg025,103.412,0.37655,-0.0103451,0.0979774,0
100000,Hypoponera_importuna,Hypoponera_molesta,105.734,0.204911,-0.0173365,0.00630413,0
100000,Hypoponera_mj_fogo07,Hypoponera_sky_f,99.0238,0.338517,-0.00883582,0.0533595,0
