generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1955000,14,58.5953,-5228.55,9.01397,0.371
1960000,13,47.2691,-5220.97,20.1245,0.336
1965000,18,73.1715,-5221.29,15.4246,0.391
1970000,13,56.6161,-5220.89,13.8174,0.398
1975000,22,96.1887,-5200.65,22.331,0.377
1980000,23,91.4911,-5194.63,16.8342,0.405
1985000,24,90.5955,-5200.92,27.1558,0.387
1990000,18,74.3687,-5218.53,12.7879,0.394
1995000,16,64.7827,-5234.76,16.0459,0.39
2000000,21,89.7249,-5224.76,15.4448,0.378
2005000,13,43.4531,-5211.92,13.0339,0.324
2010000,16,63.8169,-5230.05,16.7448,0.372
2015000,18,70.198,-5205.04,20.6408,0.381
2020000,12,50.1271,-5214.33,7.69925,0.346
2025000,17,71.1958,-5217.37,19.4589,0.394
2030000,20,79.1784,-5223.05,28.0989,0.388
2035000,19,85.7994,-5208.68,26.4896,0.389
2040000,17,73.0498,-5204.4,15.6742,0.354
2045000,23,86.6563,-5202.62,20.0633,0.409
2050000,19,76.53,-5214.24,17.1419,0.38
2055000,21,94.1307,-5199.72,11.4314,0.433
2060000,9,36.3029,-5228.76,12.4668,0.369
2065000,17,68.6395,-5205.16,22.7432,0.3834
2070000,16,64.5526,-5198.97,9.07324,0.325
2075000,11,39.5535,-5220.2,18.3872,0.383
2080000,12,46.791,-5226.91,9.44997,0.369625
2085000,12,53.3054,-5220.24,9.42067,0.38
2090000,13,46.5939,-5212.54,9.58142,0.355706
2095000,15,58.9086,-5210.49,12.8581,0.36
2100000,16,64.567,-5214.29,14.4313,0.3544
2105000,16,70.4181,-5214.96,17.4219,0.373
2110000,21,88.0239,-5217.89,28.007,0.4065
2115000,24,113.263,-5210.22,34.5233,0.434
2120000,21,98.503,-5209.21,21.4382,0.401
2125000,21,94.4309,-5211.7,26.4884,0.418
2130000,21,81.249,-5203.14,23.084,0.36
2135000,20,85.3859,-5211.36,21.804,0.379
2140000,20,85.5106,-5215.36,20.3623,0.429
2145000,15,59.2506,-5216.32,11.9228,0.376
2150000,13,49.1065,-5215.92,10.7331,0.321
2155000,22,89.9658,-5234.82,19.507,0.394
2160000,15,58.5332,-5224,18.9925,0.381
2165000,17,66.4746,-5213.14,16.0596,0.356
2170000,17,69.6464,-5210.65,15.725,0.361
2175000,15,64.6791,-5212.9,15.195,0.344
2180000,12,44.5803,-5226.71,10.4251,0.355
2185000,13,52.891,-5223.92,9.47308,0.374444
2190000,14,58.8923,-5219.93,16.7406,0.376
2195000,18,71.5379,-5208.32,16.9872,0.392
2200000,16,68.649,-5213.86,11.3059,0.378
2205000,17,67.5611,-5219.53,16.0056,0.377
2210000,12,51.6531,-5225.83,16.4658,0.353296
2215000,14,52.807,-5215.7,17.0923,0.365
2220000,14,47.6583,-5216.95,19.9594,0.3648
2225000,15,63.0245,-5203.41,16.0756,0.352
2230000,13,51.8102,-5226.18,19.8329,0.364
2235000,10,42.0883,-5230.87,7.16473,0.36717
2240000,10,42.0918,-5228.28,10.8754,0.36
2245000,13,50.9797,-5221.8,11.3947,0.385
2250000,18,62.7744,-5212.21,16.9172,0.402
2255000,15,54.4307,-5217.06,12.1839,0.379
2260000,14,47.7932,-5219.23,12.6568,0.392
2265000,14,57.0245,-5217.97,21.1407,0.376
2270000,13,46.7208,-5231.9,11.6189,0.315
2275000,14,60.0791,-5230.91,11.1512,0.352
2280000,19,87.0713,-5225.77,15.5339,0.408
2285000,18,70.736,-5221.03,19.0648,0.379
2290000,15,58.968,-5223.9,9.98156,0.388
2295000,15,58.3823,-5217.05,18.0933,0.413
2300000,15,67.1388,-5230.81,9.04497,0.42
2305000,18,75.2012,-5219.73,19.5009,0.391
2310000,16,71.5206,-5237.89,14.7601,0.3785
2315000,17,74.5922,-5218.57,11.6197,0.371
2320000,15,59.9466,-5207.03,16.0203,0.374
2325000,12,46.9054,-5224.91,13.1193,0.37
2330000,15,56.0429,-5213.29,11.9229,0.365
2335000,21,90.0885,-5213.46,18.1415,0.409
2340000,19,83.9643,-5208.25,22.9951,0.38
2345000,17,72.2103,-5211.72,19.0881,0.372
2350000,15,59.0568,-5216.01,16.3297,0.371
2355000,13,48.1361,-5218.95,15.0301,0.347
2360000,23,97.3587,-5211.55,26.7683,0.389
2365000,16,69.366,-5227.71,16.7244,0.378
2370000,16,63.3129,-5213.66,19.302,0.38
2375000,15,62.4575,-5213.56,14.4255,0.356
2380000,13,51.9642,-5225.6,8.53047,0.385
2385000,16,59.3734,-5226.33,11.3462,0.365
2390000,17,75.6807,-5220.61,14.9969,0.357
2395000,17,70.0922,-5217.46,17.1624,0.339
2400000,20,83.6429,-5222.88,18.0556,0.382
2405000,12,41.9747,-5220.61,15.0788,0.364696
2410000,16,62.5922,-5219.24,12.2096,0.3645
2415000,17,76.5982,-5214.99,21.9653,0.375
2420000,13,49.5298,-5219.38,14.7485,0.344
2425000,16,54.4696,-5211.7,18.4025,0.349
2430000,16,72.1577,-5215.65,8.21364,0.363
2435000,16,66.8722,-5202.89,14.6185,0.38
2440000,17,68.749,-5211.09,14.3013,0.376
2445000,14,58.1866,-5222.19,17.2317,0.357
2450000,16,66.6526,-5203.17,17.5589,0.391
2455000,16,65.4235,-5212.33,13.1889,0.379
2460000,13,58.8565,-5221.07,15.157,0.387
2465000,16,69.7599,-5210.26,12.7859,0.382
2470000,15,60.0648,-5218.22,18.7817,0.367
2475000,11,46.6825,-5218.44,12.3471,0.349
2480000,9,37.9885,-5227.92,6.00854,0.338958
2485000,12,52.6309,-5229.16,8.33975,0.365667
2490000,16,62.2079,-5214.73,14.2785,0.366
2495000,19,79.8355,-5210.7,26.4575,0.369
2500000,15,54.1788,-5215.91,20.5252,0.377
2505000,21,80.2008,-5201.12,21.5596,0.361
2510000,26,103.641,-5196.46,18.1681,0.381
2515000,30,111.569,-5186.79,22.7931,0.416
2520000,25,102.171,-5185.65,29.6361,0.407
2525000,23,87.7457,-5198.1,25.6964,0.367
2530000,21,89.0189,-5205.55,12.2266,0.416
2535000,16,67.1552,-5205.47,14.4248,0.384
2540000,17,70.8414,-5212.19,19.4358,0.394
2545000,16,66.8319,-5210.1,14.9138,0.369
2550000,19,69.5252,-5208.89,12.4822,0.364
2555000,16,66.501,-5220.62,15.1096,0.366
2560000,17,78.3792,-5214.55,15.9356,0.374
2565000,17,69.0758,-5210.37,14.3211,0.36
2570000,22,98.7969,-5217.92,25.8161,0.381
2575000,23,99.9679,-5208.43,26.6483,0.388
2580000,20,86.3721,-5203.35,17.7144,0.388
2585000,22,92.5149,-5206.54,22.8411,0.387
2590000,19,81.8724,-5215.47,12.4447,0.4
2595000,22,93.6975,-5208.14,27.4442,0.379
2600000,24,109.265,-5197.46,13.7496,0.398
2605000,20,86.6513,-5199.99,15.4448,0.398
2610000,17,74.0679,-5201.13,14.312,0.391
2615000,12,53.5747,-5226.25,12.9824,0.365031
2620000,12,49.4376,-5223.12,8.40895,0.366
2625000,17,77.8804,-5213.14,27.5486,0.379
2630000,18,78.1248,-5206.47,20.5234,0.347
2635000,20,86.6506,-5202.04,18.5537,0.392
2640000,20,87.3507,-5207.35,12.7143,0.38
2645000,16,71.6189,-5213.35,19.1121,0.409
2650000,17,74.8275,-5219.63,14.4196,0.428
2655000,21,87.64,-5206.24,17.5428,0.337
2660000,21,83.8898,-5201.5,25.2926,0.385
2665000,21,94.3731,-5198.18,10.9698,0.364
2670000,22,94.2603,-5199.42,29.7222,0.409
2675000,18,77.7782,-5220.37,23.8621,0.400792
2680000,18,78.7005,-5222.14,21.6221,0.433
2685000,16,66.1802,-5223.71,20.353,0.359
2690000,18,76.3409,-5216.62,23.5422,0.401
2695000,18,76.305,-5211.43,18.0342,0.392
2700000,14,58.8452,-5217.05,7.02227,0.337976
